alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time_days,cleaning_status
alert186328,txn10086328,Unusual_Time,2025-11-04 06:22:54,True,2025-11-04 06:22:54,Son yourself case too system raise cause executive.,0.0,Cleaned and Validated
alert182094,txn10082094,Unusual_Amount,,True,,Where boy three tonight table upon raise.,,Cleaned and Validated
alert140717,txn10040717,Unusual_Time,,True,,Which box consider require.,,Cleaned and Validated
alert181491,txn10081491,Suspicious_Login,,False,,Detail authority society true power shake mouth.,,Cleaned and Validated
alert160721,txn10060721,Unusual_Time,2025-11-04 05:28:48,True,2025-11-04 05:28:48,Certainly anything air.,0.0,Cleaned and Validated
alert197714,txn10097714,Frequent_Failure,,True,,Of hour soon onto move instead public usually.,,Cleaned and Validated
alert145515,txn10045515,Frequent_Failure,,True,,Miss scientist born military respond clear off.,,Cleaned and Validated
alert174652,txn10074652,Unusual_Amount,2025-11-04 09:02:42,False,,Democratic make source method.,,Cleaned and Validated
alert151952,txn10051952,Unusual_Time,2025-11-04 03:35:54,True,2025-11-04 03:35:54,Base rule thought will herself nation woman.,0.0,Cleaned and Validated
alert124940,txn10024940,Unusual_Amount,2025-11-04 17:49:42,True,2025-11-04 17:49:42,Cost authority scene feeling piece.,0.0,Cleaned and Validated
alert189991,txn10089991,Frequent_Failure,,True,,Factor market great because begin.,,Cleaned and Validated
alert161694,txn10061694,Suspicious_Login,,True,,Pattern during since conference future.,,Cleaned and Validated
alert120276,txn10020276,Suspicious_Login,,True,,Family letter clearly list.,,Cleaned and Validated
alert187126,txn10087126,Frequent_Failure,2025-11-04 12:55:54,True,2025-11-04 12:55:54,Car policy figure really industry ask.,0.0,Cleaned and Validated
alert178126,txn10078126,Suspicious_Login,,False,,Radio sense security top really family position.,,Cleaned and Validated
alert115921,txn10015921,Unusual_Time,2025-11-04 00:36:12,True,2025-11-04 00:36:12,Kitchen finish though take pay second art.,0.0,Cleaned and Validated
alert108997,txn10008997,Suspicious_Login,2025-11-04 03:17:12,True,2025-11-04 03:17:12,Statement still question single return explain under hear.,0.0,Cleaned and Validated
alert155349,txn10055349,Unusual_Amount,,True,,Well take last.,,Cleaned and Validated
alert192291,txn10092291,Frequent_Failure,2025-11-04 18:33:12,True,2025-11-04 18:33:12,Training test cut the course thousand.,0.0,Cleaned and Validated
alert185153,txn10085153,Unusual_Time,,True,,Red benefit site approach reason.,,Cleaned and Validated
alert130555,txn10030555,Frequent_Failure,2025-11-04 21:18:06,False,,Door draw right.,,Cleaned and Validated
alert131444,txn10031444,Unusual_Time,,True,2025-11-04 06:42:12,Executive four church others million bed.,,Cleaned and Validated
alert123820,txn10023820,Unusual_Time,2025-11-04 07:53:36,True,2025-11-04 07:53:36,Money there people wind.,0.0,Cleaned and Validated
alert113776,txn10013776,Suspicious_Login,2025-11-04 10:57:36,True,2025-11-04 10:57:36,Security wall science region box.,0.0,Cleaned and Validated
alert131516,txn10031516,Unusual_Time,,True,,Bit yeah picture health attention six figure.,,Cleaned and Validated
alert101129,txn10001129,Unusual_Time,,True,,Voice kitchen what factor check.,,Cleaned and Validated
alert108599,txn10008599,Frequent_Failure,,True,,His paper positive peace should statement.,,Cleaned and Validated
alert170792,txn10070792,Unusual_Amount,,True,,Red address when more service air.,,Cleaned and Validated
alert145072,txn10045072,Unusual_Amount,,True,,Generation religious threat tough.,,Cleaned and Validated
alert151354,txn10051354,Unusual_Time,,True,,Hand fire develop lot course.,,Cleaned and Validated
alert178067,txn10078067,Unusual_Time,2025-11-04 18:29:00,True,2025-11-04 18:29:00,Do bag half according sport camera question city.,0.0,Cleaned and Validated
alert108732,txn10008732,Suspicious_Login,2025-11-04 14:33:00,True,2025-11-04 14:33:00,Rest father opportunity he want.,0.0,Cleaned and Validated
alert116529,txn10016529,Unusual_Amount,,True,,Certain clear author box operation late shake.,,Cleaned and Validated
alert135573,txn10035573,Unusual_Amount,,True,,Democrat alone event nothing capital quickly standard.,,Cleaned and Validated
alert160146,txn10060146,Unusual_Amount,,True,,Popular rule family high sound.,,Cleaned and Validated
alert123160,txn10023160,Frequent_Failure,,True,,I start fear price.,,Cleaned and Validated
alert191373,txn10091373,Suspicious_Login,,True,,Doctor detail career sort.,,Cleaned and Validated
alert185250,txn10085250,Unusual_Time,,True,,Key bag then.,,Cleaned and Validated
alert112998,txn10012998,Frequent_Failure,2025-11-04 09:55:42,False,,Condition eat great good.,,Cleaned and Validated
alert130846,txn10030846,Suspicious_Login,2025-11-04 19:44:18,True,2025-11-04 19:44:18,Various couple class itself effect do.,0.0,Cleaned and Validated
alert187223,txn10087223,Unusual_Time,,True,,Pay available throw sure guess.,,Cleaned and Validated
alert174451,txn10074451,Suspicious_Login,,True,,Market start building whose tree while dark chair.,,Cleaned and Validated
alert106771,txn10006771,Suspicious_Login,,True,,Approach fish compare child yes build level.,,Cleaned and Validated
alert143332,txn10043332,Unusual_Time,2025-11-04 07:41:06,True,2025-11-04 07:41:06,Hear coach season.,0.0,Cleaned and Validated
alert196022,txn10096022,Frequent_Failure,,True,,Trial lot recently represent industry least.,,Cleaned and Validated
alert167344,txn10067344,Unusual_Amount,,True,2025-11-04 06:42:12,Maybe behind everybody board specific expert.,,Cleaned and Validated
alert191988,txn10091988,Frequent_Failure,,True,,Best group fish whole.,,Cleaned and Validated
alert124202,txn10024202,Frequent_Failure,,True,,Evening another use doctor.,,Cleaned and Validated
alert178187,txn10078187,Suspicious_Login,,True,,Phone treatment forward admit.,,Cleaned and Validated
alert130457,txn10030457,Frequent_Failure,2025-11-04 01:45:42,True,2025-11-04 01:45:42,Occur stage maintain fact he.,0.0,Cleaned and Validated
alert159968,txn10059968,Unusual_Time,,True,,Picture kid science window college boy just.,,Cleaned and Validated
alert157571,txn10057571,Unusual_Amount,,True,,Door laugh four kid.,,Cleaned and Validated
alert120819,txn10020819,Unusual_Time,2025-11-04 10:36:06,False,,Success itself take matter quite.,,Cleaned and Validated
alert182781,txn10082781,Unusual_Time,,True,,Dog pass foot art firm hit.,,Cleaned and Validated
alert173693,txn10073693,Unusual_Time,,True,,Common plan everything would send case.,,Cleaned and Validated
alert186239,txn10086239,Unusual_Time,,True,,Organization actually middle cut debate respond.,,Cleaned and Validated
alert107810,txn10007810,Unusual_Time,,True,,Same ever this miss ready manage.,,Cleaned and Validated
alert144522,txn10044522,Frequent_Failure,2025-11-04 03:46:00,True,2025-11-04 03:46:00,Nothing dinner performance great.,0.0,Cleaned and Validated
alert142463,txn10042463,Unusual_Amount,,True,,Two open win budget sing along.,,Cleaned and Validated
alert113806,txn10013806,Unusual_Amount,2025-11-04 02:45:42,True,2025-11-04 02:45:42,Sign develop her.,0.0,Cleaned and Validated
alert151120,txn10051120,Frequent_Failure,,True,,Themselves discussion across know and author.,,Cleaned and Validated
alert113254,txn10013254,Unusual_Amount,,True,,We fish seat prove shake us policy.,,Cleaned and Validated
alert104884,txn10004884,Unusual_Time,2025-11-04 03:49:36,True,2025-11-04 03:49:36,Center nothing popular face reduce walk.,0.0,Cleaned and Validated
alert110170,txn10010170,Frequent_Failure,2025-11-04 22:52:30,False,,Alone perhaps case campaign break sit.,,Cleaned and Validated
alert175123,txn10075123,Suspicious_Login,,True,,Again poor rule evidence.,,Cleaned and Validated
alert188521,txn10088521,Frequent_Failure,,True,,Leg power political choose six.,,Cleaned and Validated
alert128696,txn10028696,Frequent_Failure,,True,,May identify positive top successful human painting.,,Cleaned and Validated
alert196544,txn10096544,Frequent_Failure,,True,,Sense such field us difference.,,Cleaned and Validated
alert191426,txn10091426,Unusual_Time,,True,,Kitchen question myself base many seven.,,Cleaned and Validated
alert189580,txn10089580,Suspicious_Login,,True,,Source mouth million.,,Cleaned and Validated
alert143471,txn10043471,Unusual_Time,2025-11-04 18:12:00,True,2025-11-04 18:12:00,Local style picture condition.,0.0,Cleaned and Validated
alert177139,txn10077139,Frequent_Failure,,True,,Peace say sea street face relate federal.,,Cleaned and Validated
alert176623,txn10076623,Frequent_Failure,2025-11-04 13:37:18,True,2025-11-04 13:37:18,Point down gun must similar senior.,0.0,Cleaned and Validated
alert126765,txn10026765,Unusual_Time,2025-11-04 02:53:18,True,2025-11-04 02:53:18,Term be support hand term hand sure here.,0.0,Cleaned and Validated
alert196219,txn10096219,Unusual_Amount,,False,,Hot look weight public meeting meet mother.,,Cleaned and Validated
alert166973,txn10066973,Unusual_Amount,,True,,Public meet five make ball.,,Cleaned and Validated
alert154506,txn10054506,Unusual_Amount,2025-11-04 13:31:24,True,2025-11-04 13:31:24,Camera activity people news understand even energy would.,0.0,Cleaned and Validated
alert135835,txn10035835,Frequent_Failure,,True,,Someone health drive magazine.,,Cleaned and Validated
alert103818,txn10003818,Unusual_Time,,True,,House house decade that.,,Cleaned and Validated
alert112920,txn10012920,Suspicious_Login,,True,,Worry vote produce research state.,,Cleaned and Validated
alert199581,txn10099581,Suspicious_Login,2025-11-04 17:47:18,True,2025-11-04 17:47:18,Deep box else wide.,0.0,Cleaned and Validated
alert107611,txn10007611,Suspicious_Login,2025-11-04 04:29:06,True,2025-11-04 04:29:06,Option because actually skin.,0.0,Cleaned and Validated
alert199792,txn10099792,Frequent_Failure,2025-11-04 09:18:24,True,2025-11-04 09:18:24,Stuff part meet behind woman establish.,0.0,Cleaned and Validated
alert175373,txn10075373,Suspicious_Login,2025-11-04 00:50:54,True,2025-11-04 00:50:54,Certain light success hold oil hair movie.,0.0,Cleaned and Validated
alert196631,txn10096631,Unusual_Time,,True,,Already character dark travel song.,,Cleaned and Validated
alert123132,txn10023132,Frequent_Failure,,True,,Very because computer.,,Cleaned and Validated
alert128377,txn10028377,Unusual_Amount,2025-11-04 17:12:24,True,2025-11-04 17:12:24,Organization clearly focus establish particularly campaign.,0.0,Cleaned and Validated
alert189538,txn10089538,Unusual_Time,,True,,Family partner arm international debate.,,Cleaned and Validated
alert122797,txn10022797,Suspicious_Login,,True,,East where end well.,,Cleaned and Validated
alert163091,txn10063091,Unusual_Amount,2025-11-04 06:42:12,True,2025-11-04 06:42:12,Cut foreign themselves work.,0.0,Cleaned and Validated
alert144876,txn10044876,Suspicious_Login,2025-11-04 17:07:06,True,2025-11-04 17:07:06,Themselves offer pretty deal her example.,0.0,Cleaned and Validated
alert189377,txn10089377,Frequent_Failure,,True,,Contain amount discussion foreign.,,Cleaned and Validated
alert193227,txn10093227,Unusual_Time,,False,,Government option trial degree challenge only world right.,,Cleaned and Validated
alert169125,txn10069125,Unusual_Time,,True,,Maybe realize first pick on.,,Cleaned and Validated
alert166299,txn10066299,Suspicious_Login,,True,,Conference whose surface scientist when position.,,Cleaned and Validated
alert134922,txn10034922,Unusual_Time,2025-11-04 04:38:24,False,,Season process may change out region large.,,Cleaned and Validated
alert158056,txn10058056,Unusual_Time,,True,,Kitchen onto occur their no believe.,,Cleaned and Validated
alert187084,txn10087084,Unusual_Time,,True,,Quickly very describe thousand behavior.,,Cleaned and Validated
alert146452,txn10046452,Unusual_Amount,,True,,Or politics assume company final.,,Cleaned and Validated
alert165545,txn10065545,Unusual_Amount,,True,,Whole glass matter measure else.,,Cleaned and Validated
alert159756,txn10059756,Suspicious_Login,,True,,Floor long shoulder prove every foreign stock.,,Cleaned and Validated
alert129608,txn10029608,Frequent_Failure,,True,,Project risk hit role lay young top.,,Cleaned and Validated
alert167836,txn10067836,Unusual_Amount,,True,,Report buy risk pretty travel admit free leg.,,Cleaned and Validated
alert111759,txn10011759,Suspicious_Login,,True,2025-11-04 06:42:12,Everyone land choice environment drug approach dark.,,Cleaned and Validated
alert190572,txn10090572,Unusual_Amount,2025-11-04 16:59:42,True,2025-11-04 16:59:42,Read people shake close whether ten.,0.0,Cleaned and Validated
alert155057,txn10055057,Frequent_Failure,,True,,Little table off cost state resource.,,Cleaned and Validated
alert137364,txn10037364,Unusual_Amount,2025-11-04 15:49:30,True,2025-11-04 15:49:30,Thing station husband site whole report seek drug.,0.0,Cleaned and Validated
alert182560,txn10082560,Unusual_Time,,True,,Magazine full my quite others seat let.,,Cleaned and Validated
alert195259,txn10095259,Suspicious_Login,2025-11-04 17:34:30,True,2025-11-04 17:34:30,Late huge top game you feeling beyond.,0.0,Cleaned and Validated
alert189786,txn10089786,Suspicious_Login,2025-11-04 22:10:54,True,2025-11-04 22:10:54,Range detail inside difficult method especially.,0.0,Cleaned and Validated
alert171613,txn10071613,Frequent_Failure,,False,,Admit Republican rate traditional human political.,,Cleaned and Validated
alert164908,txn10064908,Frequent_Failure,,True,,Here arm work short evidence close face.,,Cleaned and Validated
alert132261,txn10032261,Frequent_Failure,2025-11-04 13:46:54,True,2025-11-04 13:46:54,Draw professor thus medical.,0.0,Cleaned and Validated
alert158776,txn10058776,Unusual_Time,,True,,Painting use decision later company lawyer.,,Cleaned and Validated
alert130103,txn10030103,Unusual_Amount,2025-11-04 20:03:30,True,2025-11-04 20:03:30,Hit somebody join born recognize computer.,0.0,Cleaned and Validated
alert115584,txn10015584,Unusual_Time,2025-11-04 07:29:48,False,,Today threat against goal hit whom require.,,Cleaned and Validated
alert146667,txn10046667,Frequent_Failure,,True,,Work purpose trade center movement rock ask author.,,Cleaned and Validated
alert107870,txn10007870,Suspicious_Login,2025-11-04 05:43:36,True,2025-11-04 05:43:36,Right financial stay two eye themselves people arrive.,0.0,Cleaned and Validated
alert168446,txn10068446,Suspicious_Login,,True,,Despite film head outside.,,Cleaned and Validated
alert169524,txn10069524,Unusual_Time,,True,,Whatever provide walk scene.,,Cleaned and Validated
alert164675,txn10064675,Unusual_Amount,,True,,Yes yourself growth suddenly quality camera strong.,,Cleaned and Validated
alert157023,txn10057023,Suspicious_Login,,True,,War else marriage dinner image student.,,Cleaned and Validated
alert149538,txn10049538,Suspicious_Login,,True,,Admit tonight center huge.,,Cleaned and Validated
alert185893,txn10085893,Unusual_Time,2025-11-04 04:52:30,True,2025-11-04 04:52:30,Thought maybe buy happy man.,0.0,Cleaned and Validated
alert189782,txn10089782,Frequent_Failure,,True,,Main voice system production else meeting their.,,Cleaned and Validated
alert151823,txn10051823,Unusual_Time,2025-11-04 15:02:24,True,2025-11-04 15:02:24,Decide training how media heart explain course.,0.0,Cleaned and Validated
